"","country","crop_name","crop_id","uncertainty_indicator","odds_ratio_days_heatwave","odds_ratio_days_coldwave","odds_ratio_days_drought","odds_ratio_days_flood","odds_ratio_days_firerisk","odds_ratio_exp_area_heatwaves","odds_ratio_exp_area_coldwaves","odds_ratio_exp_area_droughts","odds_ratio_exp_area_floods","odds_ratio_exp_area_fireweatherrisk","max_likelihood_pseudo_R2","Wald_Test_p_val_days_heatwave","Wald_Test_p_val_days_coldwave","Wald_Test_p_val_days_drought","Wald_Test_p_val_days_flood","Wald_Test_p_val_days_firerisk","Wald_Test_p_val_exp_area_heatwaves","Wald_Test_p_val_exp_area_coldwaves","Wald_Test_p_val_exp_area_droughts","Wald_Test_p_val_exp_area_floods","Wald_Test_p_val_exp_area_fireweatherrisk"
"579","DK","Sugar beet","R2001","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"580","DK","Leguminous plants green","G2001","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"581","DK","Rice","C2002","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"582","DK","Sugar beet","R2002","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"583","DK","Leguminous plants green","G2002","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"584","DK","Rice","C2003","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"585","DK","Sugar beet","R2003","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"586","DK","Leguminous plants green","G2003","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"587","DK","Rice","C2004","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"588","DK","Sugar beet","R2004","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"589","DK","Leguminous plants green","G2004","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"590","DK","Rice","C2005","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"591","DK","Sugar beet","R2005","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"592","DK","Leguminous plants green","G2005","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"593","DK","Rice","C2006","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"594","DK","Sugar beet","R2006","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"595","DK","Leguminous plants green","G2006","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"596","DK","Rice","C2007","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"597","DK","Sugar beet","R2007","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"598","DK","Leguminous plants green","G2007","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"599","DK","Rice","C2008","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"600","DK","Sugar beet","R2008","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"601","DK","Leguminous plants green","G2008","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"602","DK","Rice","C2009","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"603","DK","Sugar beet","R2009","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"604","DK","Leguminous plants green","G2009","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"605","DK","Rice","C2010","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"606","DK","Sugar beet","R2010","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"607","DK","Leguminous plants green","G2010","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"608","DK","Rice","C2011","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"609","DK","Sugar beet","R2011","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"610","DK","Leguminous plants green","G2011","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"611","DK","Rice","C2012","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"612","DK","Sugar beet","R2012","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"613","DK","Leguminous plants green","G2012","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"614","DK","Rice","C2013","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"615","DK","Sugar beet","R2013","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"616","DK","Leguminous plants green","G2013","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"617","DK","Rice","C2014","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"618","DK","Sugar beet","R2014","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"619","DK","Leguminous plants green","G2014","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"620","DK","Rice","C2015","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"621","DK","Sugar beet","R2015","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"622","DK","Leguminous plants green","G2015","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"623","DK","Rice","C2016","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"624","DK","Sugar beet","R2016","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"625","DK","Leguminous plants green","G2016","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"626","DK","Rice","C2017","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"627","DK","Sugar beet","R2017","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"628","DK","Leguminous plants green","G2017","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"629","DK","Rice","C2018","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"630","DK","Sugar beet","R2018","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"631","DK","Leguminous plants green","G2018","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"632","DK","Rice","C2019","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"633","DK","Sugar beet","R2019","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"634","DK","Leguminous plants green","G2019","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"635","DK","Rice","C2020","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"636","DK","Sugar beet","R2020","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"637","DK","Leguminous plants green","G2020","0.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"638","EE","Wheat & spelt","C1100","0","0.990611453974042","1.00401767932439","0.998204093089629",NA,"1.00943226939248",NA,NA,NA,NA,NA,"0.217239728134059","0.146778396620264","0.452287175786421","0.432203634137724","1",NA,"1","1","1","1","1"
"639","EE","Rye","C1200","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"640","EE","Barley","C1300","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"641","EE","Oats","C1400","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"642","EE","Maize","C1500","0","1","1","1",NA,"1","1","1","1","1","1","NaN","1","1","1","1","1","1","1","1","1","1"
"643","EE","Sorghum","C1700","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"644","EE","Rice","C2000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"645","EE","Cereals nec","C1900","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"646","EE","Dry pulses","P0000","0","0.990611453974042","1.00401767932439","0.998204093089629",NA,"1.00943226939248",NA,NA,NA,NA,NA,"0.217239728134059","0.146778396620264","0.452287175786421","0.432203634137724","1",NA,"1","1","1","1","1"
"647","EE","Roots & tubers","R0000","0","1.00920589545047","1.00551235068966","0.999323941110245",NA,"0.999328480368833",NA,NA,NA,NA,NA,"0.352001522636761","0.00191350964242554","0.0205508844011341","0.491016487023344","1",NA,"1","1","1","1","1"
"648","EE","Potatoes","R1000","0","1.00221968242957","0.995172805869042","0.999345720408615",NA,"0.997090148957573",NA,NA,NA,NA,NA,"0.0472899554212969","0.729524726994579","0.3656238545975","0.774209584160275","1",NA,"1","1","1","1","1"
"649","EE","Sugar beet","R2000","0","0.990306782388883","0.993482335522856","0.997130532985195",NA,"1.00450216640069",NA,NA,NA,NA,NA,"0.120628436918913","0.687424747982877","0.477522149797017","0.687424747982877","1",NA,"1","1","1","1","1"
"650","EE","Rape seed","I1110","0","1.00390120296596","1.00415795420002","0.998971762089714",NA,"0.998924013241995",NA,NA,NA,NA,NA,"0.0666301502743898","0.400456565002604","0.2818358596153","0.531520015367306","1",NA,"1","1","1","1","1"
"651","EE","Sunflower seed","I1120","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"652","EE","Soy beans","I1130","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"653","EE","Fibre flax","I2100","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"654","EE","Hemp","I2200","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"655","EE","Tobacco","I3000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"656","EE","Hops","I4000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"657","EE","Aromatic & medicinal plants","I5000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"658","EE","Green plants fodder","G0000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"659","EE","Temporary grassland","G1000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"660","EE","Leguminous plants green","G2000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"661","EE","Green maize","G3000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"662","EE","Vegetables (excl. tomatoes)","V0000_S0000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"663","EE","Tomatoes","V3120","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"664","EE","Fruits","F0000 (excl. nuts)","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"665","EE","Nuts","F0810","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"666","EE","Industrial roundwood, coniferous","c_126","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"667","EE","Industrial roundwood, non-coniferous","c_127","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"668","EE","Fuel wood","c_128","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"669","EE","Rice","C2001","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"670","EE","Sugar beet","R2001","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"671","EE","Leguminous plants green","G2001","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"672","EE","Rice","C2002","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"673","EE","Sugar beet","R2002","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"674","EE","Leguminous plants green","G2002","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"675","EE","Rice","C2003","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"676","EE","Sugar beet","R2003","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"677","EE","Leguminous plants green","G2003","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"678","EE","Rice","C2004","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"679","EE","Sugar beet","R2004","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"680","EE","Leguminous plants green","G2004","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"681","EE","Rice","C2005","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"682","EE","Sugar beet","R2005","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"683","EE","Leguminous plants green","G2005","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"684","EE","Rice","C2006","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"685","EE","Sugar beet","R2006","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"686","EE","Leguminous plants green","G2006","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"687","EE","Rice","C2007","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"688","EE","Sugar beet","R2007","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"689","EE","Leguminous plants green","G2007","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"690","EE","Rice","C2008","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"691","EE","Sugar beet","R2008","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"692","EE","Leguminous plants green","G2008","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"693","EE","Rice","C2009","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"694","EE","Sugar beet","R2009","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"695","EE","Leguminous plants green","G2009","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"696","EE","Rice","C2010","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"697","EE","Sugar beet","R2010","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"698","EE","Leguminous plants green","G2010","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"699","EE","Rice","C2011","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"700","EE","Sugar beet","R2011","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"701","EE","Leguminous plants green","G2011","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"702","EE","Rice","C2012","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"703","EE","Sugar beet","R2012","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"704","EE","Leguminous plants green","G2012","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"705","EE","Rice","C2013","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"706","EE","Sugar beet","R2013","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"707","EE","Leguminous plants green","G2013","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"708","EE","Rice","C2014","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"709","EE","Sugar beet","R2014","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"710","EE","Leguminous plants green","G2014","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"711","EE","Rice","C2015","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"712","EE","Sugar beet","R2015","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"713","EE","Leguminous plants green","G2015","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"714","EE","Rice","C2016","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"715","EE","Sugar beet","R2016","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"716","EE","Leguminous plants green","G2016","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"717","EE","Rice","C2017","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"718","EE","Sugar beet","R2017","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"719","EE","Leguminous plants green","G2017","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"720","EE","Rice","C2018","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"721","EE","Sugar beet","R2018","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"722","EE","Leguminous plants green","G2018","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"723","EE","Rice","C2019","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"724","EE","Sugar beet","R2019","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"725","EE","Leguminous plants green","G2019","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"726","EE","Rice","C2020","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"727","EE","Sugar beet","R2020","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"728","EE","Leguminous plants green","G2020","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"729","FI","Wheat & spelt","C1100","0.109","1.01514938407602","1.0030990923623","1.00613916393997",NA,"1.00639918695149","0.991582263630033","0.998517985866004","1.64610740548849",NA,"1.00518031759458","0.315893548638062","0.165046808569563","0.512723493186627","0.385678788598715","1",NA,"0.381977572848669","0.105576873061743","0.677855139688948","1","0.524251057619682"
"730","FI","Rye","C1200","0.239","1.02646123041389","0.999139146300217","1.00553150083037",NA,"0.999338141472972","0.989491443279207","1.00053298210605","0.81995832722948",NA,"0.999981436071925","0.464545417965033","0.000666261996882768","0.779464070939559","0.233414862428471","1",NA,"0.888714339592459","0.00336210625127351","0.819827040268048","1","0.521212597421234"
"731","FI","Barley","C1300","0.565","1","1","1",NA,"1","1","1","1",NA,"1","NaN","1","1","1","1","1","1","1","1","1","1"
"732","FI","Oats","C1400","0.239","1.00291166499541","0.997874309392785","1.00166921283782",NA,"1.00574698116505",NA,NA,NA,NA,NA,"0.119527485569916","0.46306941485123","0.333685715342999","0.517801020019984","1",NA,"1","1","1","1","1"
"733","FI","Maize","C1500","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"734","FI","Sorghum","C1700","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"735","FI","Rice","C2000","0","1","1","1",NA,NA,NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"736","FI","Cereals nec","C1900","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"737","FI","Dry pulses","P0000","0.563188269723204","1.00193837072125","1.00345876785474","1.00337419639862",NA,"1.01080632006377",NA,NA,NA,NA,NA,"0.137138690798038","0.739331479901357","0.287746880216747","0.376592146185315","1",NA,"1","1","1","1","1"
"738","FI","Roots & tubers","R0000","0.043","1.01710006501421","1.00058446896653","0.99466015521262",NA,"1.00041488980219","0.992655244227155","1.00174148079741","1.17515787384216",NA,"1.0000118580433","0.401200144078001","0.000631927528767358","0.768518036455503","0.0772630341331522","1",NA,"0.891944104494268","0.00179034617436728","0.256520075679552","1","0.259337879854679"
"739","FI","Potatoes","R1000","0.565","1.00848552122873","0.999429537203681","1.01016863785536",NA,"1.0180823576137","0.996997731287827","1.00203460199349","0.888780360669141",NA,"1.00038589618724","0.350188841247258","0.404801573727815","0.897778174247631","0.133110229333635","1",NA,"0.0127271920758761","0.544117494658118","0.556769596854118","1","0.500504971542654"
"740","FI","Sugar beet","R2000","0.555160692928828","0.98820923888722","0.999061174148278","0.999637414466348",NA,NA,NA,"0.998155878368319",NA,NA,"1.21393534421486","0.37327132348471","0.485421355345925","0.842141181634255","0.968861582917932","1","1","1",NA,"1","1",NA
"741","FI","Rape seed","I1110","0.564295210735729","1.00977768771734","0.997111051928054","1.00099335574128",NA,"1.01786948946237",NA,NA,NA,NA,NA,"0.31395163359013","0.0740329118493675","0.329734074108136","0.774700622037486","1",NA,"1","1","1","1","1"
"742","FI","Sunflower seed","I1120","0.13","0.990823053537146","0.997333996837558","1.00460069020859",NA,"0.997082376228025","1.0013159457592","1.00047966225743",NA,NA,"0.999926961330631","0.173682685377962","0.12593359477589","0.338955903998046","0.0521620708988526","1",NA,"0.495010305516393","0.62870802071933","1","1","0.817047816037187"
"743","FI","Soy beans","I1130","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"744","FI","Fibre flax","I2100","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"745","FI","Hemp","I2200","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"746","FI","Tobacco","I3000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
"747","FI","Hops","I4000","0","1","1","1",NA,"1",NA,NA,NA,NA,NA,"NaN","1","1","1","1","1","1","1","1","1","1"
