"","country","cropid","year","exp_area_heat waves","exp_area_cold waves","exp_area_droughts","exp_area_floods","exp_area_fire weather risk"
"4470","DE","I0000",2001,0,0,0,0,0
"4471","DE","I0000",2002,0,0,0,0,0
"4472","DE","I0000",2003,0,0,0,0,0
"4473","DE","I0000",2004,0,0,0,0,0
"4474","DE","I0000",2005,0,0,0,0,0
"4475","DE","I0000",2006,0,0,0,0,0
"4476","DE","I0000",2007,0,0,0,0,0
"4477","DE","I0000",2008,0,0,0,0,0
"4478","DE","I0000",2009,0,0,0,0,0
"4479","DE","I0000",2010,0,0,0,0,0
"4480","DE","I0000",2011,0,0,0,0,0
"4481","DE","I0000",2012,0,0,0,0,0
"4482","DE","I0000",2013,0,0,0,0,0
"4483","DE","I0000",2014,0,0,0,0,0
"4484","DE","I0000",2015,0,0,0,0,0
"4485","DE","I0000",2016,0,0,0,0,0
"4486","DE","I0000",2017,0,0,0,0,0
"4487","DE","I0000",2018,0,0,0,0,0
"4488","DE","I0000",2019,0,0,0,0,0
"4489","DE","I1120",1986,0,0.214899007672207,0,0,0
"4490","DE","I1120",1987,0,0.13039844828478,0,0,0
"4491","DE","I1120",1988,0,0,0,0,0
"4492","DE","I1120",1989,0,0,0,0,0
"4493","DE","I1120",1990,0,0,0,0,0
"4494","DE","I1120",1991,0,0,0.0322176251457138,0,0.360481632749183
"4495","DE","I1120",1992,0,0,0.503037637198801,0,0.509320535232346
"4496","DE","I1120",1993,0,0,0.00184452052360956,0,0
"4497","DE","I1120",1994,0.00628289803354508,0,0,0.105424408945325,0
"4498","DE","I1120",1995,0,0,0,0,0
"4499","DE","I1120",1996,0,0.585517678062657,0,0,0
"4500","DE","I1120",1997,0.170552866874176,0.00209045659342417,0,0.00628289803354508,0.0322176251457138
"4501","DE","I1120",1998,0,0.115568433406757,0,0,0
"4502","DE","I1120",1999,0,0,0,0.0439834303038899,0
"4503","DE","I1120",2000,0,0,0,0,0
"4504","DE","I1120",2001,0,0,0,0,0
"4505","DE","I1120",2002,0.0541274547653227,0,0,0,0
"4506","DE","I1120",2003,0.0764469915194183,0,1,0,0.991626645373031
"4507","DE","I1120",2004,0,0,0,0,0
"4508","DE","I1120",2005,0,0,0,0.0439834303038899,0
"4509","DE","I1120",2006,0.0572016556380053,0,0,0.0632854991650442,0.616388848434972
"4510","DE","I1120",2007,0,0,0,0,0
"4511","DE","I1120",2008,0,0,0,0,0
"4512","DE","I1120",2009,0,0,0,0,0
"4513","DE","I1120",2010,0,1,0,0,0
"4514","DE","I1120",2011,0,0,0.993717101966455,0.0608300510861906,0
"4515","DE","I1120",2012,0,0.118031706724196,0,0,0
"4516","DE","I1120",2013,0,0,0,0.107268929468934,0
"4517","DE","I1120",2014,0,0,0.0762010554496037,0,0
"4518","DE","I1120",2015,0.0458279508274995,0,0.241838998469743,0,0.0439834303038899
"4519","DE","I1120",2016,0,0,0,0,0
"4520","DE","I1120",2017,0,0,0,0.0677238766749797,0
"4521","DE","I1120",2018,0.185509647329361,0,1,0,1
"4522","DE","I1120",2019,0.329483696799706,0,0.934977507473689,0,0.76933956445355
"4523","DE","I1130",1986,0,0.350398127538493,0,0,0
"4524","DE","I1130",1987,0,0.341861905963881,0,0,0
"4525","DE","I1130",1988,0,0,0,0,0
"4526","DE","I1130",1989,0,0,0,0,0
"4527","DE","I1130",1990,0,0,0,0,0
"4528","DE","I1130",1991,0,0,0,0,0.913398655315633
"4529","DE","I1130",1992,0,0,0.0123912893825007,0,0.0178985291080566
"4530","DE","I1130",1993,0,0,0,0,0
"4531","DE","I1130",1994,0.00550723972555589,0,0,0.292985153399573,0
"4532","DE","I1130",1995,0,0,0,0,0
"4533","DE","I1130",1996,0,0.0568622501663645,0,0,0
"4534","DE","I1130",1997,0.0664540260217077,0.0192753390394456,0,0.00550723972555589,0
"4535","DE","I1130",1998,0,0.0234057688336125,0,0,0
"4536","DE","I1130",1999,0,0,0,0.278115606140572,0
"4537","DE","I1130",2000,0,0,0,0,0
"4538","DE","I1130",2001,0,0,0,0,0
"4539","DE","I1130",2002,0.00853622157461162,0,0,0,0
"4540","DE","I1130",2003,0.297390945180018,0,1,0,0.975217421234998
"4541","DE","I1130",2004,0,0,0,0,0
"4542","DE","I1130",2005,0,0,0,0.278115606140572,0
"4543","DE","I1130",2006,0.0411207232841506,0,0,0.0148695472590009,0.0377245921200578
"4544","DE","I1130",2007,0,0,0,0,0
"4545","DE","I1130",2008,0,0,0,0,0
"4546","DE","I1130",2009,0,0,0,0,0
"4547","DE","I1130",2010,0,1,0,0,0
"4548","DE","I1130",2011,0,0,0.994492760274444,0.321485118979325,0
"4549","DE","I1130",2012,0,0.362605842263475,0,0,0
"4550","DE","I1130",2013,0,0,0,0.292985153399573,0
"4551","DE","I1130",2014,0,0,0.278115606140572,0,0
"4552","DE","I1130",2015,0.278115606140572,0,0.857408384772482,0,0.278115606140572
"4553","DE","I1130",2016,0,0,0,0,0
"4554","DE","I1130",2017,0,0,0,0.0203767869845568,0
"4555","DE","I1130",2018,0.363707290208586,0,1,0,1
"4556","DE","I1130",2019,0.95373918630533,0,0.692282980334565,0,0.112990201702655
"4557","DE","I2100",1986,0,0,0,0,0
"4558","DE","I2100",1987,0,0,0,0,0
"4559","DE","I2100",1988,0,0,0,0,0
"4560","DE","I2100",1989,0,0,0,0,0
"4561","DE","I2100",1990,0,0,0,0,0
"4562","DE","I2100",1991,0,0,0,0,0
"4563","DE","I2100",1992,0,0,0,0,0
"4564","DE","I2100",1993,0,0,0,0,0
"4565","DE","I2100",1994,0,0,0,0,0
"4566","DE","I2100",1995,0,0,0,0,0
"4567","DE","I2100",1996,0,0,0,0,0
"4568","DE","I2100",1997,0,0,0,0,0
"4569","DE","I2100",1998,0,0,0,0,0
"4570","DE","I2100",1999,0,0,0,0,0
"4571","DE","I2100",2000,0,0,0,0,0
"4572","DE","I2100",2001,0,0,0,0,0
"4573","DE","I2100",2002,0,0,0,0,0
"4574","DE","I2100",2003,0,0,0,0,0
"4575","DE","I2100",2004,0,0,0,0,0
"4576","DE","I2100",2005,0,0,0,0,0
"4577","DE","I2100",2006,0,0,0,0,0
"4578","DE","I2100",2007,0,0,0,0,0
"4579","DE","I2100",2008,0,0,0,0,0
"4580","DE","I2100",2009,0,0,0,0,0
"4581","DE","I2100",2010,0,0,0,0,0
"4582","DE","I2100",2011,0,0,0,0,0
"4583","DE","I2100",2012,0,0,0,0,0
"4584","DE","I2100",2013,0,0,0,0,0
"4585","DE","I2100",2014,0,0,0,0,0
"4586","DE","I2100",2015,0,0,0,0,0
"4587","DE","I2100",2016,0,0,0,0,0
"4588","DE","I2100",2017,0,0,0,0,0
"4589","DE","I2100",2018,0,0,0,0,0
"4590","DE","I2100",2019,0,0,0,0,0
"4591","DE","I2200",1986,0,0,0,0,0
"4592","DE","I2200",1987,0,0,0,0,0
"4593","DE","I2200",1988,0,0,0,0,0
"4594","DE","I2200",1989,0,0,0,0,0
"4595","DE","I2200",1990,0,0,0,0,0
"4596","DE","I2200",1991,0,0,0,0,0
"4597","DE","I2200",1992,0,0,0,0,0
"4598","DE","I2200",1993,0,0,0,0,0
"4599","DE","I2200",1994,0,0,0,0,0
"4600","DE","I2200",1995,0,0,0,0,0
"4601","DE","I2200",1996,0,0,0,0,0
"4602","DE","I2200",1997,0,0,0,0,0
"4603","DE","I2200",1998,0,0,0,0,0
"4604","DE","I2200",1999,0,0,0,0,0
"4605","DE","I2200",2000,0,0,0,0,0
"4606","DE","I2200",2001,0,0,0,0,0
"4607","DE","I2200",2002,0,0,0,0,0
"4608","DE","I2200",2003,0,0,0,0,0
"4609","DE","I2200",2004,0,0,0,0,0
"4610","DE","I2200",2005,0,0,0,0,0
"4611","DE","I2200",2006,0,0,0,0,0
"4612","DE","I2200",2007,0,0,0,0,0
"4613","DE","I2200",2008,0,0,0,0,0
"4614","DE","I2200",2009,0,0,0,0,0
"4615","DE","I2200",2010,0,0,0,0,0
"4616","DE","I2200",2011,0,0,0,0,0
"4617","DE","I2200",2012,0,0,0,0,0
"4618","DE","I2200",2013,0,0,0,0,0
"4619","DE","I2200",2014,0,0,0,0,0
"4620","DE","I2200",2015,0,0,0,0,0
"4621","DE","I2200",2016,0,0,0,0,0
"4622","DE","I2200",2017,0,0,0,0,0
"4623","DE","I2200",2018,0,0,0,0,0
"4624","DE","I2200",2019,0,0,0,0,0
"4625","DE","I3000",1986,0,0,0,0,0
"4626","DE","I3000",1987,0,0,0,0,0
"4627","DE","I3000",1988,0,0,0,0,0
"4628","DE","I3000",1989,0,0,0,0,0
"4629","DE","I3000",1990,0,0,0,0,0
"4630","DE","I3000",1991,0,0,0,0,0
"4631","DE","I3000",1992,0,0,0,0,0
"4632","DE","I3000",1993,0,0,0,0,0
"4633","DE","I3000",1994,0,0,0,0,0
"4634","DE","I3000",1995,0,0,0,0,0
"4635","DE","I3000",1996,0,0,0,0,0
"4636","DE","I3000",1997,0,0,0,0,0
"4637","DE","I3000",1998,0,0,0,0,0
"4638","DE","I3000",1999,0,0,0,0,0
"4639","DE","I3000",2000,0,0,0,0,0
"4640","DE","I3000",2001,0,0,0,0,0
"4641","DE","I3000",2002,0,0,0,0,0
"4642","DE","I3000",2003,0,0,0,0,0
"4643","DE","I3000",2004,0,0,0,0,0
"4644","DE","I3000",2005,0,0,0,0,0
"4645","DE","I3000",2006,0,0,0,0,0
"4646","DE","I3000",2007,0,0,0,0,0
"4647","DE","I3000",2008,0,0,0,0,0
"4648","DE","I3000",2009,0,0,0,0,0
"4649","DE","I3000",2010,0,0,0,0,0
"4650","DE","I3000",2011,0,0,0,0,0
"4651","DE","I3000",2012,0,0,0,0,0
"4652","DE","I3000",2013,0,0,0,0,0
"4653","DE","I3000",2014,0,0,0,0,0
"4654","DE","I3000",2015,0,0,0,0,0
"4655","DE","I3000",2016,0,0,0,0,0
"4656","DE","I3000",2017,0,0,0,0,0
"4657","DE","I3000",2018,0,0,0,0,0
"4658","DE","I3000",2019,0,0,0,0,0
"4659","DE","I4000",1986,0,0,0,0,0
"4660","DE","I4000",1987,0,0,0,0,0
"4661","DE","I4000",1988,0,0,0,0,0
"4662","DE","I4000",1989,0,0,0,0,0
"4663","DE","I4000",1990,0,0,0,0,0
"4664","DE","I4000",1991,0,0,0,0,0
"4665","DE","I4000",1992,0,0,0,0,0
"4666","DE","I4000",1993,0,0,0,0,0
"4667","DE","I4000",1994,0,0,0,0,0
"4668","DE","I4000",1995,0,0,0,0,0
"4669","DE","I4000",1996,0,0,0,0,0
"4670","DE","I4000",1997,0,0,0,0,0
"4671","DE","I4000",1998,0,0,0,0,0
"4672","DE","I4000",1999,0,0,0,0,0
"4673","DE","I4000",2000,0,0,0,0,0
"4674","DE","I4000",2001,0,0,0,0,0
"4675","DE","I4000",2002,0,0,0,0,0
"4676","DE","I4000",2003,0,0,0,0,0
"4677","DE","I4000",2004,0,0,0,0,0
"4678","DE","I4000",2005,0,0,0,0,0
"4679","DE","I4000",2006,0,0,0,0,0
"4680","DE","I4000",2007,0,0,0,0,0
"4681","DE","I4000",2008,0,0,0,0,0
"4682","DE","I4000",2009,0,0,0,0,0
"4683","DE","I4000",2010,0,0,0,0,0
"4684","DE","I4000",2011,0,0,0,0,0
"4685","DE","I4000",2012,0,0,0,0,0
"4686","DE","I4000",2013,0,0,0,0,0
"4687","DE","I4000",2014,0,0,0,0,0
"4688","DE","I4000",2015,0,0,0,0,0
"4689","DE","I4000",2016,0,0,0,0,0
"4690","DE","I4000",2017,0,0,0,0,0
"4691","DE","I4000",2018,0,0,0,0,0
"4692","DE","I4000",2019,0,0,0,0,0
"4693","DE","I5000",1986,0,0,0,0,0
"4694","DE","I5000",1987,0,0,0,0,0
"4695","DE","I5000",1988,0,0,0,0,0
"4696","DE","I5000",1989,0,0,0,0,0
"4697","DE","I5000",1990,0,0,0,0,0
"4698","DE","I5000",1991,0,0,0,0,0
"4699","DE","I5000",1992,0,0,0,0,0
"4700","DE","I5000",1993,0,0,0,0,0
"4701","DE","I5000",1994,0,0,0,0,0
"4702","DE","I5000",1995,0,0,0,0,0
"4703","DE","I5000",1996,0,0,0,0,0
"4704","DE","I5000",1997,0,0,0,0,0
"4705","DE","I5000",1998,0,0,0,0,0
"4706","DE","I5000",1999,0,0,0,0,0
"4707","DE","I5000",2000,0,0,0,0,0
"4708","DE","I5000",2001,0,0,0,0,0
"4709","DE","I5000",2002,0,0,0,0,0
"4710","DE","I5000",2003,0,0,0,0,0
"4711","DE","I5000",2004,0,0,0,0,0
"4712","DE","I5000",2005,0,0,0,0,0
"4713","DE","I5000",2006,0,0,0,0,0
"4714","DE","I5000",2007,0,0,0,0,0
"4715","DE","I5000",2008,0,0,0,0,0
"4716","DE","I5000",2009,0,0,0,0,0
"4717","DE","I5000",2010,0,0,0,0,0
"4718","DE","I5000",2011,0,0,0,0,0
"4719","DE","I5000",2012,0,0,0,0,0
"4720","DE","I5000",2013,0,0,0,0,0
"4721","DE","I5000",2014,0,0,0,0,0
"4722","DE","I5000",2015,0,0,0,0,0
"4723","DE","I5000",2016,0,0,0,0,0
"4724","DE","I5000",2017,0,0,0,0,0
"4725","DE","I5000",2018,0,0,0,0,0
"4726","DE","I5000",2019,0,0,0,0,0
"4727","DE","I6000",1986,0,0,0,0,0
"4728","DE","I6000",1987,0,0,0,0,0
"4729","DE","I6000",1988,0,0,0,0,0
"4730","DE","I6000",1989,0,0,0,0,0
"4731","DE","I6000",1990,0,0,0,0,0
"4732","DE","I6000",1991,0,0,0,0,0
"4733","DE","I6000",1992,0,0,0,0,0
"4734","DE","I6000",1993,0,0,0,0,0
"4735","DE","I6000",1994,0,0,0,0,0
"4736","DE","I6000",1995,0,0,0,0,0
"4737","DE","I6000",1996,0,0,0,0,0
"4738","DE","I6000",1997,0,0,0,0,0
"4739","DE","I6000",1998,0,0,0,0,0
"4740","DE","I6000",1999,0,0,0,0,0
"4741","DE","I6000",2000,0,0,0,0,0
"4742","DE","I6000",2001,0,0,0,0,0
"4743","DE","I6000",2002,0,0,0,0,0
"4744","DE","I6000",2003,0,0,0,0,0
"4745","DE","I6000",2004,0,0,0,0,0
"4746","DE","I6000",2005,0,0,0,0,0
"4747","DE","I6000",2006,0,0,0,0,0
"4748","DE","I6000",2007,0,0,0,0,0
"4749","DE","I6000",2008,0,0,0,0,0
"4750","DE","I6000",2009,0,0,0,0,0
"4751","DE","I6000",2010,0,0,0,0,0
"4752","DE","I6000",2011,0,0,0,0,0
"4753","DE","I6000",2012,0,0,0,0,0
"4754","DE","I6000",2013,0,0,0,0,0
"4755","DE","I6000",2014,0,0,0,0,0
"4756","DE","I6000",2015,0,0,0,0,0
"4757","DE","I6000",2016,0,0,0,0,0
"4758","DE","I6000",2017,0,0,0,0,0
"4759","DE","I6000",2018,0,0,0,0,0
"4760","DE","I6000",2019,0,0,0,0,0
"4761","DE","G0000",1986,0,0,0,0,0
"4762","DE","G0000",1987,0,0,0,0,0
"4763","DE","G0000",1988,0,0,0,0,0
"4764","DE","G0000",1989,0,0,0,0,0
"4765","DE","G0000",1990,0,0,0,0,0
"4766","DE","G0000",1991,0,0,0,0,0
"4767","DE","G0000",1992,0,0,0,0,0
"4768","DE","G0000",1993,0,0,0,0,0
"4769","DE","G0000",1994,0,0,0,0,0
"4770","DE","G0000",1995,0,0,0,0,0
"4771","DE","G0000",1996,0,0,0,0,0
"4772","DE","G0000",1997,0,0,0,0,0
"4773","DE","G0000",1998,0,0,0,0,0
"4774","DE","G0000",1999,0,0,0,0,0
"4775","DE","G0000",2000,0,0,0,0,0
"4776","DE","G0000",2001,0,0,0,0,0
"4777","DE","G0000",2002,0,0,0,0,0
"4778","DE","G0000",2003,0,0,0,0,0
"4779","DE","G0000",2004,0,0,0,0,0
"4780","DE","G0000",2005,0,0,0,0,0
"4781","DE","G0000",2006,0,0,0,0,0
"4782","DE","G0000",2007,0,0,0,0,0
"4783","DE","G0000",2008,0,0,0,0,0
"4784","DE","G0000",2009,0,0,0,0,0
"4785","DE","G0000",2010,0,0,0,0,0
"4786","DE","G0000",2011,0,0,0,0,0
"4787","DE","G0000",2012,0,0,0,0,0
"4788","DE","G0000",2013,0,0,0,0,0
"4789","DE","G0000",2014,0,0,0,0,0
"4790","DE","G0000",2015,0,0,0,0,0
"4791","DE","G0000",2016,0,0,0,0,0
"4792","DE","G0000",2017,0,0,0,0,0
"4793","DE","G0000",2018,0,0,0,0,0
"4794","DE","G0000",2019,0,0,0,0,0
"4795","DE","G1000",1986,0,0.767778365978471,0,0,0
"4796","DE","G1000",1987,0,0.687090675338425,0,0,0
"4797","DE","G1000",1988,0,0,0,0,0
"4798","DE","G1000",1989,0,0,0,0,0
"4799","DE","G1000",1990,0,0,0,0,0
"4800","DE","G1000",1991,0,0,0.0439032998058938,0,0.323607855000126
"4801","DE","G1000",1992,0,0,0.0842219365247423,0,0.305003907333182
"4802","DE","G1000",1993,0,0,0.00562655978219769,0,0
"4803","DE","G1000",1994,0.058962918147672,0,0,0.275030880536439,0
"4804","DE","G1000",1995,0,0,0,0,0
"4805","DE","G1000",1996,0,0.631208248254304,0,0,0
"4806","DE","G1000",1997,0.10204441755527,0.101091532430865,0,0.058962918147672,0.0439032998058938
"4807","DE","G1000",1998,0,0.122236507096221,0,0,0
"4808","DE","G1000",1999,0,0,0,0.0333862713958003,0
"4809","DE","G1000",2000,0,0,0,0,0
"4810","DE","G1000",2001,0,0,0,0,0
"4811","DE","G1000",2002,0.0424109506163503,0,0,0,0
"4812","DE","G1000",2003,0.172754543850361,0,0.999999999999999,0,0.678126496760694
"4813","DE","G1000",2004,0,0,0,0,0
"4814","DE","G1000",2005,0,0,0,0.0333862713958003,0
"4815","DE","G1000",2006,0.0781264967606948,0,0,0.0854521162620686,0.108139857319317
"4816","DE","G1000",2007,0,0,0,0,0
"4817","DE","G1000",2008,0,0,0,0,0
"4818","DE","G1000",2009,0,0,0,0,0
"4819","DE","G1000",2010,0,0.999999999999999,0,0,0
"4820","DE","G1000",2011,0,0,0.941037081852327,0.380856588267916,0
"4821","DE","G1000",2012,0,0.620802137689379,0,0,0
"4822","DE","G1000",2013,0,0,0,0.280657440318637,0
"4823","DE","G1000",2014,0,0,0.0772895712016941,0,0
"4824","DE","G1000",2015,0.039012831177998,0,0.16565580175956,0,0.0333862713958003
"4825","DE","G1000",2016,0,0,0,0,0
"4826","DE","G1000",2017,0,0,0,0.138788474627543,0
"4827","DE","G1000",2018,0.664125639668255,0,0.999999999999999,0,0.999999999999999
"4828","DE","G1000",2019,0.849449192064332,0,0.499452973354508,0,0.411086742796642
"4829","DE","G2000",1986,0,0.43781075436221,0,0,0
"4830","DE","G2000",1987,0,0.335414622380344,0,0,0
"4831","DE","G2000",1988,0,0,0,0,0
"4832","DE","G2000",1989,0,0,0,0,0
"4833","DE","G2000",1990,0,0,0,0,0
"4834","DE","G2000",1991,0,0,0.0337793760518367,0,0.744741501707607
"4835","DE","G2000",1992,0,0,0.0891025605885352,0,0.161599708050462
"4836","DE","G2000",1993,0,0,0.00347551516015327,0,0
"4837","DE","G2000",1994,0.0324637236252803,0,0,0.244666713132169,0
"4838","DE","G2000",1995,0,0,0,0,0
"4839","DE","G2000",1996,0,0.278287897642241,0,0,0
"4840","DE","G2000",1997,0.13060043087617,0.0163469813999638,0,0.0324637236252803,0.0337793760518367
"4841","DE","G2000",1998,0,0.150318771619184,0,0,0
"4842","DE","G2000",1999,0,0,0,0.126406788766521,0
"4843","DE","G2000",2000,0,0,0,0,0
"4844","DE","G2000",2001,0,0,0,0,0
"4845","DE","G2000",2002,0.0720922710901825,0,0,0,0
"4846","DE","G2000",2003,0.173057631058168,0,0.999999999999999,0,0.911155871138109
"4847","DE","G2000",2004,0,0,0,0,0
"4848","DE","G2000",2005,0,0,0,0.126406788766521,0
"4849","DE","G2000",2006,0.09175031109698,0,0,0.0817020156891552,0.127952680367725
"4850","DE","G2000",2007,0,0,0,0,0
"4851","DE","G2000",2008,0,0,0,0,0
"4852","DE","G2000",2009,0,0,0,0,0
"4853","DE","G2000",2010,0,0.999999999999999,0,0,0
"4854","DE","G2000",2011,0,0,0.967536276374719,0.181215459229263,0
"4855","DE","G2000",2012,0,0.312999194162889,0,0,0
"4856","DE","G2000",2013,0,0,0,0.248142228292322,0
"4857","DE","G2000",2014,0,0,0.160186164818358,0,0
"4858","DE","G2000",2015,0.129882303926674,0,0.574764690081625,0,0.126406788766521
"4859","DE","G2000",2016,0,0,0,0,0
"4860","DE","G2000",2017,0,0,0,0.110690224154282,0
"4861","DE","G2000",2018,0.41081795207736,0,0.999999999999999,0,0.999999999999999
"4862","DE","G2000",2019,0.799955048542092,0,0.762634374708774,0,0.348055849445507
"4863","DE","G3000",1986,0,0.629875878078732,0,0,0
"4864","DE","G3000",1987,0,0.588086637610313,0,0,0
"4865","DE","G3000",1988,0,0,0,0,0
"4866","DE","G3000",1989,0,0,0,0,0
"4867","DE","G3000",1990,0,0,0,0,0
"4868","DE","G3000",1991,0,0,0.0177009326749888,0,0.405709652440291
"4869","DE","G3000",1992,0,0,0.0621730700079151,0,0.198350461085281
"4870","DE","G3000",1993,0,0,0.00198618610574585,0,0
"4871","DE","G3000",1994,0.0589297851180369,0,0,0.178311357683745,0
"4872","DE","G3000",1995,0,0,0,0,0
"4873","DE","G3000",1996,0,0.482872042015441,0,0,0
"4874","DE","G3000",1997,0.0965494588359042,0.10076218973275,0,0.0589297851180369,0.0177009326749888
"4875","DE","G3000",1998,0,0.0624989558593011,0,0,0
"4876","DE","G3000",1999,0,0,0,0.0646392897642912,0
"4877","DE","G3000",2000,0,0,0,0,0
"4878","DE","G3000",2001,0,0,0,0,0
"4879","DE","G3000",2002,0.0260744938991761,0,0,0,0
"4880","DE","G3000",2003,0.181116226066284,0,1,0,0.763060419189884
"4881","DE","G3000",2004,0,0,0,0,0
"4882","DE","G3000",2005,0,0,0,0.0646392897642912,0
"4883","DE","G3000",2006,0.0494688810642613,0,0,0.0384106480658708,0.109253647779558
"4884","DE","G3000",2007,0,0,0,0,0
"4885","DE","G3000",2008,0,0,0,0,0
"4886","DE","G3000",2009,0,0,0,0,0
"4887","DE","G3000",2010,0,1,0,0,0
"4888","DE","G3000",2011,0,0,0.941070214881963,0.413498598467076,0
"4889","DE","G3000",2012,0,0.540215085490667,0,0,0
"4890","DE","G3000",2013,0,0,0,0.180297543789491,0
"4891","DE","G3000",2014,0,0,0.08234022243928,0,0
"4892","DE","G3000",2015,0.066625475870037,0,0.319816309415905,0,0.0646392897642912
"4893","DE","G3000",2016,0,0,0,0,0
"4894","DE","G3000",2017,0,0,0,0.0953542470781619,0
"4895","DE","G3000",2018,0.536793328941824,0,1,0,1
"4896","DE","G3000",2019,0.864671858321266,0,0.551086200188308,0,0.313610113211683
"4897","DK","C1100",1986,0,0,0,0,0
"4898","DK","C1100",1987,0,1,0,0,0
"4899","DK","C1100",1988,0,0,0,0,0
"4900","DK","C1100",1989,0,0,0,0,0
"4901","DK","C1100",1990,0,0,0,0,0
"4902","DK","C1100",1991,0,0,0,0,0
"4903","DK","C1100",1992,0,0,0,0,1
"4904","DK","C1100",1993,0,1,0,0,0
"4905","DK","C1100",1994,0,0,0,0,0
"4906","DK","C1100",1995,0,0,0,0,1
"4907","DK","C1100",1996,0,0,0,0,0
"4908","DK","C1100",1997,1,0,0,0,0
"4909","DK","C1100",1998,0,1,0,0,0
"4910","DK","C1100",1999,0,0,0,0,0
"4911","DK","C1100",2000,0,0,0,0,0
"4912","DK","C1100",2001,0,0,0,0,0
"4913","DK","C1100",2002,0,1,0,0,0
"4914","DK","C1100",2003,0,0,0,0,0
"4915","DK","C1100",2004,0,0,0,0,0
"4916","DK","C1100",2005,0,0,0,0,0
"4917","DK","C1100",2006,0,0,0,0,0
"4918","DK","C1100",2007,0,0,0,0,0
"4919","DK","C1100",2008,0,0,0,0,0
"4920","DK","C1100",2009,0,0,0,0,0
"4921","DK","C1100",2010,1,1,0,0,0
"4922","DK","C1100",2011,1,0,0,0,0
"4923","DK","C1100",2012,0,1,0,0,0
"4924","DK","C1100",2013,0,0,0,0,0
"4925","DK","C1100",2014,1,0,0,0,0
"4926","DK","C1100",2015,0,0,0,0,0
"4927","DK","C1100",2016,0,0,0,0,0
"4928","DK","C1100",2017,0,0,0,0,0
"4929","DK","C1100",2018,1,0,1,0,1
"4930","DK","C1100",2019,1,0,0,0,0
"4931","DK","C1200",1986,0,0,0,0,0
"4932","DK","C1200",1987,0,1,0,0,0
"4933","DK","C1200",1988,0,0,0,0,0
"4934","DK","C1200",1989,0,0,0,0,0
"4935","DK","C1200",1990,0,0,0,0,0
"4936","DK","C1200",1991,0,0,0,0,0
"4937","DK","C1200",1992,0,0,0,0,1
"4938","DK","C1200",1993,0,1,0,0,0
"4939","DK","C1200",1994,0,0,0,0,0
"4940","DK","C1200",1995,0,0,0,0,1
"4941","DK","C1200",1996,0,0,0,0,0
"4942","DK","C1200",1997,1,0,0,0,0
"4943","DK","C1200",1998,0,1,0,0,0
"4944","DK","C1200",1999,0,0,0,0,0
"4945","DK","C1200",2000,0,0,0,0,0
"4946","DK","C1200",2001,0,0,0,0,0
"4947","DK","C1200",2002,0,1,0,0,0
"4948","DK","C1200",2003,0,0,0,0,0
"4949","DK","C1200",2004,0,0,0,0,0
"4950","DK","C1200",2005,0,0,0,0,0
"4951","DK","C1200",2006,0,0,0,0,0
"4952","DK","C1200",2007,0,0,0,0,0
"4953","DK","C1200",2008,0,0,0,0,0
"4954","DK","C1200",2009,0,0,0,0,0
"4955","DK","C1200",2010,1,1,0,0,0
"4956","DK","C1200",2011,1,0,0,0,0
"4957","DK","C1200",2012,0,1,0,0,0
"4958","DK","C1200",2013,0,0,0,0,0
"4959","DK","C1200",2014,1,0,0,0,0
"4960","DK","C1200",2015,0,0,0,0,0
"4961","DK","C1200",2016,0,0,0,0,0
"4962","DK","C1200",2017,0,0,0,0,0
"4963","DK","C1200",2018,1,0,1,0,1
"4964","DK","C1200",2019,1,0,0,0,0
"4965","DK","C1300",1986,0,0,0,0,0
"4966","DK","C1300",1987,0,1,0,0,0
"4967","DK","C1300",1988,0,0,0,0,0
"4968","DK","C1300",1989,0,0,0,0,0
"4969","DK","C1300",1990,0,0,0,0,0
"4970","DK","C1300",1991,0,0,0,0,0
"4971","DK","C1300",1992,0,0,0,0,1
"4972","DK","C1300",1993,0,1,0,0,0
"4973","DK","C1300",1994,0,0,0,0,0
"4974","DK","C1300",1995,0,0,0,0,1
"4975","DK","C1300",1996,0,0,0,0,0
"4976","DK","C1300",1997,1,0,0,0,0
"4977","DK","C1300",1998,0,1,0,0,0
"4978","DK","C1300",1999,0,0,0,0,0
"4979","DK","C1300",2000,0,0,0,0,0
"4980","DK","C1300",2001,0,0,0,0,0
"4981","DK","C1300",2002,0,1,0,0,0
"4982","DK","C1300",2003,0,0,0,0,0
"4983","DK","C1300",2004,0,0,0,0,0
"4984","DK","C1300",2005,0,0,0,0,0
"4985","DK","C1300",2006,0,0,0,0,0
"4986","DK","C1300",2007,0,0,0,0,0
"4987","DK","C1300",2008,0,0,0,0,0
"4988","DK","C1300",2009,0,0,0,0,0
"4989","DK","C1300",2010,1,1,0,0,0
"4990","DK","C1300",2011,1,0,0,0,0
"4991","DK","C1300",2012,0,1,0,0,0
"4992","DK","C1300",2013,0,0,0,0,0
"4993","DK","C1300",2014,1,0,0,0,0
"4994","DK","C1300",2015,0,0,0,0,0
"4995","DK","C1300",2016,0,0,0,0,0
"4996","DK","C1300",2017,0,0,0,0,0
"4997","DK","C1300",2018,1,0,1,0,1
"4998","DK","C1300",2019,1,0,0,0,0
"4999","DK","C1410",1986,0,0,0,0,0
"5000","DK","C1410",1987,0,3,0,0,0
